,0,1,2,3,4,y
4031,0.553,0.38,1.665,0.714,0.69,1
4032,0.35,1.239,2.361,-0.652,0.566,0
4033,0.612,0.593,1.924,1.406,1.257,1
4034,0.518,1.251,-0.303,-0.118,-0.073,0
4035,3.026,-0.273,0.17,0.27,-0.095,0
4036,0.314,1.186,1.595,1.327,-0.623,1
4037,0.371,2.428,0.809,0.357,0.204,0
4038,0.544,2.081,0.904,0.603,-0.404,1
4039,0.157,0.985,2.493,-0.747,0,0
4040,0.744,0.889,1.878,1.601,-0.768,1
4041,0.511,1.961,1.2,-0.342,0,0
4042,0.556,3.059,1.234,0.61,-0.238,0
4043,0.471,1.471,1.614,1.503,-0.515,1
4044,0.501,2.669,-0.603,0.308,-0.146,0
4045,3.258,0.541,0.207,-0.17,0.648,0
4046,0.265,1.666,0.753,0.37,0,0
4047,0.175,0.414,0.364,1.345,-0.857,1
4048,0.623,2.432,-0.495,-0.203,0.186,0
4049,0.245,0.624,2.375,1.077,0.457,0
4050,1.988,1.974,0.622,-0.18,-0.101,0
4051,0.281,2.246,0.648,0.255,0.281,0
4052,0.225,0.852,0.534,1.811,-1.058,1
4053,0.489,2.921,-0.47,0.255,-0.161,0
4054,1.322,1.284,2.042,-0.441,-0.179,1
4055,0.119,0.604,0.831,2.457,-0.836,0
4056,0.096,0.62,1.14,1.164,0,1
4057,0.773,2.061,-0.344,-0.179,-0.115,0
4058,0.284,1.424,2.617,-0.685,-0.308,0
4059,1.313,1.232,0.433,0.375,-0.391,0
4060,1.305,2.225,-0.353,-0.203,0.18,0
4061,1.757,0.972,0.866,1.579,-0.449,0
4062,0.826,1.872,-0.313,0.232,-0.322,0
4063,0.136,0.679,0.46,0.663,0.73,0
4064,0.156,0.564,1.35,1.842,0,0
4065,3.097,0.575,0.228,0.275,-0.077,0
4066,1.114,2.285,-0.409,0.266,1.002,0
4067,0.306,1.124,0.888,1.904,-0.735,1
4068,0.567,1.886,1.179,0.363,-0.154,0
4069,0.109,0.472,0.772,0.685,0.638,1
4070,2.241,0.78,0.341,-0.092,-0.053,0
4071,0.242,0.797,1.295,1.68,0,1
4072,0.204,0.417,0.705,1.823,1.688,1
4073,1.101,2.678,-0.468,0.32,0.365,0
4074,0.521,1.331,2.356,0.887,-0.3,1
4075,0.452,2.425,1.323,0.685,0,0
4076,0.122,0.434,1.069,2.338,0,0
4077,0.327,1.618,-0.42,0.321,-0.126,0
4078,0.269,0.362,0.661,2.266,-0.705,0
4079,1.075,2.002,0.578,1.461,-0.355,0
4080,1.392,1.632,-0.259,-0.102,0.09,0
4081,0.666,1.782,-0.37,-0.137,-0.079,0
4082,0.068,0.272,0.47,1.286,0,0
4083,0.597,1.132,1.895,-0.601,-0.231,1
4084,0.778,1.791,-0.416,0.277,-0.263,1
4085,1.347,0.967,-0.186,0.094,0,0
4086,1.398,1.223,0.327,0.217,-0.1,0
4087,0.114,0.591,0.939,0.909,0,1
4088,0.596,0.496,1.501,0.652,0.705,1
4089,0.512,0.87,-1.3,0.649,-0.324,1
4090,0.436,3.27,-0.513,0.338,0.678,0
4091,1.309,0.768,1.781,1.657,-0.414,1
4092,1.798,1.851,-0.275,-0.124,0.163,0
4093,2.111,0.901,0.371,0.268,0.515,0
4094,0.675,3.076,0.902,0.358,0.217,0
4095,0.621,1.749,-0.436,-0.183,-0.103,0
4096,0.61,2.82,0.866,-0.317,0.971,0
4097,0.234,0.854,2.599,-0.725,0.549,0
4098,0.369,2.829,0.701,1.401,-0.329,1
4099,1.132,1.404,-0.221,-0.1,0.087,0
4100,1.84,-0.254,0.246,0.153,-0.101,0
4101,3.246,0.823,-0.159,0.086,-0.076,0
4102,-0.103,0.929,1.762,0.943,-0.424,0
4103,-0.59,-1.327,-0.549,-0.647,0,1
4104,2.518,0.929,0.45,0.931,0.439,0
4105,0.228,0.881,0.792,2.501,0,1
4106,0.446,0.59,2.048,0.884,0.666,1
4107,2.256,0.508,-0.113,-0.066,-0.046,0
4108,1.083,0.761,-0.153,0.076,0.055,0
4109,0.099,0.534,0.854,-0.444,0,1
4110,0.21,1.452,0.79,0.63,0,0
4111,0.408,0.949,1.91,-0.481,-0.244,0
4112,0.156,1.034,1.946,-0.555,0,0
4113,0.791,2.125,-0.418,0.279,-0.188,0
4114,0.105,0.707,1.457,-0.562,0,1
4115,0.316,0.783,0.865,1.369,1.196,1
4116,0.285,1.467,-0.452,0.243,-0.106,0
4117,0.237,1.471,2.037,0.986,1.198,0
4118,0.099,0.258,0.332,1.391,1.838,0
4119,0.148,0.672,1.092,1.526,0.648,1
4120,0.258,2.814,-0.461,-0.239,-0.153,0
4121,3.348,-0.276,-0.111,-0.07,-0.053,0
4122,2.766,0.315,1.166,-0.304,0.269,0
4123,0.363,0.994,2.446,-0.692,-0.384,0
4124,2.391,0.639,-0.107,0.13,-0.053,0
4125,0.551,1.145,2.271,0.668,-0.272,0
4126,1.017,1.05,0.256,0.202,-0.089,0
4127,0.078,0.512,-1.255,1.731,0,0
4128,0.738,0.57,2.037,-0.591,0.39,1
4129,1.626,2,-0.385,0.288,0.81,0
4130,0.287,1.607,1.656,1.297,-0.484,1
4131,0.205,0.673,1.165,1.399,-0.4,0
4132,3.229,0.694,0.27,-0.258,0.607,0
4133,0.219,2.564,0.733,0.347,0.227,0
4134,1.162,0.738,0.243,0.208,-0.088,0
4135,2.063,1.161,-0.167,0.103,0.107,0
4136,1.041,1.631,0.505,0.34,-0.262,0
4137,1.087,1.908,-0.373,0.25,-0.18,0
4138,1.033,1.105,-0.254,-0.101,0,0
4139,0.737,3.178,-0.741,0.437,0.186,0
4140,0.426,1.016,0.8,1.009,-0.356,1
4141,1.136,0.603,1.704,0.636,-0.259,1
4142,0.098,0.692,0.303,0.712,0,1
4143,2.99,0.309,-0.154,-0.171,-0.13,0
4144,0.217,0.598,2.218,-0.606,0.329,0
4145,0.245,2.017,1.687,0.99,0,0
4146,0.114,0.501,0.939,0.882,-0.52,1
4147,0.154,0.804,1.77,-0.782,0,0
4148,1.524,1.948,-0.282,-0.127,-0.097,0
4149,1.482,2.23,-0.55,-0.209,-0.117,0
4150,0.21,0.606,0.22,1.168,1.434,1
4151,0.145,0.51,1.109,1.566,0,1
4152,0.104,0.945,0.432,0.783,1.091,0
4153,3.148,0.635,-0.13,0.094,-0.053,0
4154,0.459,0.708,1.151,1.517,-0.511,1
4155,0.896,1.979,0.586,-0.279,1.408,0
4156,1.707,1.574,0.449,0.381,0,1
4157,0.75,2.069,-0.41,-0.193,0,0
4158,1.57,1.472,-0.265,-0.09,0.08,0
4159,0.326,1.658,2.22,-0.567,0,0
4160,0.789,2.739,-0.55,1.265,-0.318,0
4161,0.625,1.85,0.764,0.319,0.187,0
4162,2.441,0.306,0.14,0.176,-0.065,0
4163,0.417,1.5,-0.407,-0.153,-0.103,0
4164,0.598,1.595,2.137,0.705,-0.257,1
4165,0.568,0.892,1.698,0.848,-0.513,0
4166,0.25,1.051,2.859,-0.724,0,0
4167,0.09,0.314,0.445,1.544,0,0
4168,0.258,1.825,0.995,0.809,-0.344,0
4169,0.295,1.164,2.828,-0.662,0,0
4170,1.517,1.41,-0.229,0.134,-0.08,0
4171,0.508,2.252,0.998,0.403,-0.207,0
4172,0.124,0.755,2.184,-0.89,0,0
4173,0.231,1.78,1.658,0.697,0.361,0
4174,0.985,2.18,0.614,1.548,-0.434,0
4175,2.648,0.638,-0.146,0.08,-0.035,0
4176,-0.134,1.057,2.379,-0.822,0,0
4177,0.355,1.816,2.572,-0.621,-0.272,0
4178,0.262,0.729,0.839,1.728,0,0
4179,0.474,1.093,1.336,0.697,-0.376,1
4180,0.155,1.012,2.279,-0.747,0,0
4181,0.204,1.574,1.157,0.62,0,0
4182,0.825,1.944,-0.342,0.167,0,0
4183,1.236,1.986,1.835,-0.38,-0.167,1
4184,0.778,1.038,0.904,-0.317,-0.164,0
4185,0.099,0.661,0.363,0.649,0.65,1
4186,0.118,0.542,0.738,0.954,1.411,1
4187,0.339,1.855,0.577,0.288,0.139,0
4188,0.272,0.719,0.413,1.061,-0.518,1
4189,0.218,1.486,0.742,0.661,-0.224,0
4190,0.319,2.535,-0.471,0.428,-0.146,0
4191,3.052,0.536,0.24,-0.165,0.48,0
4192,0.172,0.474,2.067,0.75,-0.702,1
4193,1.492,0.795,-0.142,0.108,0.0819999999999999,0
4194,0.771,2.719,-0.412,-0.168,-0.124,0
4195,0.412,2.118,-0.434,0.226,0.134,0
4196,0.52,2.213,1.208,0.417,-0.195,0
4197,0.363,0.774,2.429,1.578,-0.523,0
4198,0.57,1.372,1.336,0.604,1.309,0
4199,0.468,1.63,1.877,-0.571,0,0
4200,3.24,0.43,0.801,-0.19,-0.089,0
4201,1.481,1.502,0.527,0.413,-0.19,0
4202,-0.222,-0.565,-0.798,-0.931,-0.407,1
4203,0.227,1.27,1.582,-0.591,-0.315,0
4204,0.222,1.017,2.425,1.076,-0.367,0
4205,0.073,0.357,0.324,0.477,0,0
4206,2.308,1.357,-0.259,0.199,-0.095,0
4207,0.377,1.73,0.729,0.345,0.189,0
4208,0.698,2.98,0.826,-0.307,-0.158,0
4209,2.191,0.438,0.149,0.124,-0.155,0
4210,0.106,0.635,0.252,0.453,0.944,1
4211,0.794,1.392,1.044,-0.629,-0.633,1
4212,0.692,2.444,-0.529,-0.199,0,0
4213,0.58,2.541,-0.342,-0.165,0.153,0
4214,1.974,0.311,-0.0819999999999999,0.072,-0.091,0
4215,2.486,0.532,0.234,0.087,0.071,0
4216,0.085,0.387,0.661,0.6,-0.456,0
4217,0.182,0.418,1.202,1.724,-0.667,0
4218,0.354,1.407,1.046,1.962,0,1
4219,0.279,1.213,2.769,-0.858,-0.372,0
4220,3.454,0.625,0.978,-0.235,-0.09,0
4221,0.159,0.329,0.617,1.513,-0.873,1
4222,0.445,0.965,2.056,0.958,1.31,1
4223,0.193,0.675,1.384,1.631,-0.593,0
4224,0.23,0.749,2.933,-0.97,0.516,1
4225,0.238,0.967,-0.338,-0.368,0.421,0
4226,1.099,1.843,1.035,1.369,-0.462,1
4227,1.013,2.312,1.531,-0.381,-0.162,1
4228,1.466,1.697,0.485,0.284,-0.18,0
4229,0.729,2.055,-0.436,-0.183,0.165,0
4230,2.865,-0.213,0.166,0.099,-0.093,0
4231,0.268,0.832,0.727,2.286,-0.76,1
4232,0.554,1.308,2.1,0.99,1.002,1
4233,0.302,0.697,0.709,1.227,-0.737,1
4234,2.039,1.226,0.508,0.35,-0.135,0
4235,0.584,0.843,1.965,0.939,1.358,1
4236,0.386,0.998,2.518,-0.665,-0.302,0
4237,0.615,3.089,-0.4,1.046,-0.334,0
4238,0.402,0.659,1.536,1.769,-0.693,1
4239,0.647,2.709,-0.576,0.369,0.56,1
4240,0.677,0.443,1.584,-0.536,0.443,1
4241,0.719,3.563,-0.713,0.339,-0.141,0
4242,3,0.438,0.136,0.112,0.112,0
4243,0.736,2.36,0.522,1.439,-0.341,0
4244,0.269,0.362,0.661,2.265,-0.705,0
4245,0.83,3.041,-0.569,0.547,0.288,0
4246,2.035,1.726,0.717,-0.165,0.153,0
4247,2.255,1.117,0.414,0.448,-0.257,0
4248,0.245,0.354,0.768,2.27,0,0
4249,3.414,-0.301,0.136,-0.074,-0.053,0
4250,0.287,0.814,1.049,1.082,-0.349,1
4251,0.245,0.484,1.991,0.879,0.608,0
4252,0.249,1.876,0.914,0.379,0,0
4253,0.899,2.96,-0.474,-0.203,-0.144,0
4254,1.121,0.72,-0.142,0.088,0.091,0
4255,0.49,3.202,-0.624,-0.301,0,0
4256,3.802,-0.393,0.153,-0.0819999999999999,-0.055,0
4257,0.266,3.155,-0.48,0.434,1.022,0
4258,1.857,1.13,-0.19,-0.068,0.064,0
4259,2.79,1.019,0.416,0.656,-0.166,0
4260,0.059,0.287,0.439,-0.522,0,0
4261,1.878,0.892,0.76,1.609,-0.446,0
4262,0.271,1.286,2.305,-0.702,0,0
4263,0.382,0.975,2.027,1.022,0.527,0
4264,3.772,-0.274,0.155,-0.08,-0.077,0
4265,0.376,1.259,2.226,-0.598,0,0
4266,2.51,-0.217,0.213,0.159,-0.092,0
4267,1.256,2.372,1.134,-0.324,-0.129,1
4268,2.745,-0.224,0.171,0.097,0.073,0
4269,0.24,0.705,1.527,1.91,-0.567,0
4270,1.084,1.697,-0.298,0.185,-0.102,0
4271,0.438,3.303,-0.411,-0.186,-0.166,0
4272,0.701,2.062,-0.513,-0.242,-0.126,0
4273,1.687,1.914,-0.315,-0.148,-0.101,0
4274,1.053,0.573,1.926,1.495,-0.636,1
4275,1.439,2.014,-0.531,-0.168,-0.103,0
4276,0.391,1.276,2.268,-0.721,0,0
4277,1.796,0.858,0.313,0.189,-0.131,0
4278,0.085,0.346,0.602,0.454,0,0
4279,0.674,2.3,0.971,0.315,-0.161,0
4280,0.204,0.527,0.407,1.66,-0.714,1
4281,0.735,2.417,-0.431,-0.19,0.202,0
4282,0.873,2.74,0.827,-0.275,-0.149,0
4283,0.351,1.331,1.073,0.488,-0.213,0
4284,0.322,1.754,0.628,0.269,-0.096,0
4285,1.528,0.54,0.179,0.149,0.07,0
4286,0.614,1.697,-0.442,-0.163,-0.105,0
4287,0.159,0.686,1.129,1.911,0,1
4288,2.525,0.647,0.375,0.356,0.448,0
4289,0.365,1.946,-0.279,-0.137,-0.091,0
4290,0.22,1.291,2.661,-0.639,-0.415,0
4291,0.593,2.737,0.856,-0.336,1.173,0
4292,2.02,0.615,-0.1,0.079,0.054,0
4293,0.096,0.526,-1.117,1.757,0,0
4294,0.237,0.789,1.023,2.106,-0.857,1
4295,0.26,0.569,0.657,1.209,0,0
4296,1.199,2.525,1.24,-0.326,-0.166,1
4297,0.09,0.681,0.261,0.769,0,1
4298,2.275,0.69,0.114,0.103,0.072,0
4299,3.677,0.393,-0.159,-0.093,-0.059,0
4300,3.065,-0.264,-0.112,-0.067,-0.05,0
4301,0.572,2.469,1.182,0.83,-0.371,1
4302,2.976,1.442,0.329,-0.139,-0.083,0
4303,0.435,0.761,0.772,1.192,1.157,1
4304,2.793,0.285,1.283,-0.314,0.296,0
4305,0.582,1.276,1.749,1.478,-0.4,1
4306,0.293,2.304,1.019,0.505,-0.259,0
4307,0.266,0.825,2.484,-0.527,-0.319,0
4308,2.24,-0.237,0.416,1.551,-0.454,0
4309,0.366,0.414,0.889,1.934,-0.584,0
4310,3.716,0.55,0.268,0.454,-0.122,0
4311,1.396,1.149,0.981,0.662,1.499,1
4312,0.532,0.573,2.07,1.39,1.461,1
4313,0.161,0.552,0.983,1.504,-0.933,1
4314,0.121,0.635,0.584,1.534,0,0
4315,0.533,3.131,-0.44,-0.27,-0.308,0
4316,1.54,2.122,-0.36,-0.388,0.815,0
4317,0.387,0.902,2.307,-0.648,-0.342,0
4318,1.004,2.024,0.606,1.205,-0.397,0
4319,2.437,1.018,-0.281,0.182,0.2,0
4320,0.642,2.75,0.852,0.322,0.188,0
4321,0.058,0.207,-0.126,-0.348,1.112,0
4322,1.048,1.726,1.747,0.696,-0.206,1
4323,0.329,2.133,0.924,0.436,-0.326,1
4324,0.189,1.102,2.21,-0.87,0.507,0
4325,0.979,1.545,1.49,0.576,1.144,1
4326,2.555,-0.242,0.208,0.188,-0.095,0
4327,0.187,1.346,1.791,0.679,0,0
4328,0.817,0.796,0.222,-0.066,0.053,0
4329,-0.165,-0.917,2.187,-0.856,-0.516,0
4330,0.324,1.719,0.651,0.254,-0.137,0
4331,0.122,0.592,1.288,2.546,-0.849,0
4332,0.715,0.847,1.805,2.094,-0.621,1
4333,1.802,0.855,1.353,0.851,0.525,0
4334,0.108,0.378,0.428,1.134,1.297,0
4335,2.556,0.718,0.37,-0.085,-0.063,0
4336,2.399,0.797,0.392,-0.116,-0.045,0
4337,1.482,1.502,0.527,0.413,-0.19,0
4338,1.936,2.328,-0.422,-0.148,-0.093,1
4339,0.763,1.929,0.466,0.255,-0.234,0
4340,0.151,0.577,1.302,1.116,0,0
4341,0.209,0.433,0.623,1.429,2.012,1
4342,0.86,2.661,-0.397,-0.18,-0.131,0
4343,0.636,2.63,1.553,0.469,-0.204,0
4344,0.168,0.704,0.758,1.268,1.578,1
4345,2.397,0.416,0.25,-0.078,0.075,0
4346,0.798,2.84,-0.49,-0.189,-0.12,0
4347,1.098,2.524,-0.429,0.276,1.019,0
4348,1.068,1.601,-0.283,-0.132,-0.066,0
4349,2.611,0.661,0.164,0.104,-0.053,0
4350,0.647,0.86,1.755,0.993,1.422,1
4351,1.299,1.229,0.921,0.608,1.533,1
4352,0.189,1.169,1.42,-0.406,0,0
4353,0.241,0.522,0.576,-0.368,0.977,0
4354,2.035,1.325,0.513,0.373,-0.135,0
4355,1.03,1.402,1.403,-0.409,1.116,1
4356,1.565,0.495,0.123,0.11,-0.18,0
4357,0.223,1.533,2.011,0.902,0,0
4358,0.42,2.529,-0.399,0.237,-0.162,0
4359,0.227,0.978,-0.604,2.218,-1.008,1
4360,0.131,0.858,1.839,-0.834,-0.411,0
4361,0.87,1.801,0.956,-0.251,-0.156,0
4362,0.203,1.185,1.777,-0.6,0,0
4363,0.303,2.881,-0.481,0.221,0.157,0
4364,0.926,1.532,1.984,0.86,-0.244,1
4365,0.672,0.596,0.65,2.122,-0.553,1
4366,0.562,1.253,2.338,-0.668,-0.28,1
4367,0.354,1.005,1.607,0.835,-0.338,1
4368,1.097,2.087,-0.549,0.2,0.245,0
4369,1.063,1.705,-0.291,-0.277,1.781,0
4370,0.329,0.8,0.792,0.957,0.873,1
4371,0.469,2.577,1.527,0.771,-0.241,0
4372,0.178,0.767,1.783,1.268,0,0
4373,2.665,0.834,1.064,-0.276,-0.122,0
4374,0.266,1.04,2.761,-0.833,0.651,0
4375,1.601,0.836,0.433,-0.131,-0.055,0
4376,0.131,0.617,0.545,0.897,0,0
4377,2.235,0.97,0.341,0.366,0.617,0
4378,-0.829,-1.062,-0.541,0.403,0.837,0
4379,0.135,0.768,0.322,0.546,0,1
4380,3.617,-0.272,0.34,0.224,-0.073,0
4381,0.891,0.909,1.041,0.848,-0.23,1
4382,0.596,1.555,1.434,0.699,1.074,1
4383,0.279,1.511,1.188,-0.466,0.327,0
4384,0.246,0.683,2.489,-0.781,0.376,0
4385,1.7,2.193,0.514,0.222,-0.132,0
4386,1.889,1.009,0.479,0.366,-0.179,0
4387,2.303,1.264,0.682,-0.171,0.19,0
4388,3.359,-0.241,0.195,-0.085,0.085,0
4389,0.474,1.277,2.454,-0.761,0.791,1
4390,0.545,0.513,1.504,1.904,-0.728,0
4391,0.16,1.252,1.345,0.436,-0.179,0
4392,0.598,2.171,0.671,0.332,0.201,0
4393,0.548,2.581,0.957,0.479,-0.201,0
4394,0.873,1.694,1.54,-0.52,-0.207,1
4395,0.365,0.433,0.894,1.979,-0.535,0
4396,0.996,1.174,0.778,0.324,0.223,0
4397,1.528,0.54,0.179,0.149,0.07,0
4398,0.71,2.326,-0.557,-0.203,0,0
4399,0.517,1.118,2.514,1.132,-0.358,1
4400,0.311,1.393,2.473,-0.666,0,0
4401,0.148,1.48,1.646,0.754,0,0
4402,0.238,0.61,0.755,0.864,-0.918,1
4403,-0.645,1.771,-0.393,-0.195,-0.124,0
4404,1.341,1.174,-0.283,-0.098,0.077,0
4405,0.834,2.73,-0.45,-0.19,-0.123,0
4406,0.465,1.193,1.433,1.55,-0.688,1
4407,0.18,0.679,0.923,1.823,-0.782,1
4408,0.279,1.93,0.803,1.596,0,1
4409,2.101,1.502,-0.196,-0.085,0.09,0
4410,0.134,0.651,1.536,2.12,0,0
4411,0.126,0.732,1.483,1.451,0.521,0
4412,0.233,1.784,1.568,0.656,-0.307,0
4413,0.965,2.664,-0.422,1.123,-0.381,0
4414,3.396,0.517,-0.119,-0.065,-0.048,0
4415,0.699,2.221,1.728,-0.482,-0.21,0
4416,0.353,2.807,-0.541,0.303,-0.14,0
4417,1.041,2.6,-0.384,-0.157,-0.107,0
4418,0.64,2.521,1.073,0.387,-0.215,0
4419,1.213,0.697,1.807,1.233,0.647,1
4420,0.385,2.111,-0.414,0.214,-0.128,0
4421,0.736,2.7,-0.486,0.255,-0.22,0
4422,0.842,1.87,-0.342,0.327,-0.338,0
4423,3.246,-0.32,-0.14,0.111,-0.06,0
4424,0.107,0.622,1.23,0.944,0,1
4425,1.305,1.404,-0.301,-0.152,-0.109,0
4426,0.403,3.743,-0.784,-0.361,0,0
4427,-0.193,1.33,2.367,-0.661,-0.348,0
4428,1.414,1.694,0.626,-0.195,-0.117,0
4429,0.327,0.659,0.765,2.197,2.149,1
4430,0.403,1.292,2.157,-0.682,0,0
4431,0.272,0.821,1.667,0.89,-0.377,1
4432,0.452,2.261,1.267,0.717,-0.245,0
4433,3.868,-0.331,-0.119,-0.066,-0.044,0
4434,3.619,-0.356,-0.146,0.091,-0.065,0
4435,0.328,1.107,1.964,0.776,-0.247,0
4436,0.26,0.903,2.735,-0.781,0,0
4437,0.351,0.785,1.03,1.792,0,1
4438,0.889,1.66,1.282,-0.371,-0.14,1
4439,1.195,1.537,-0.344,-0.115,-0.083,0
4440,1.925,0.892,0.355,0.315,1.147,0
4441,3.132,0.557,-0.134,0.18,-0.066,0
4442,2.879,0.424,-0.107,0.08,-0.055,0
4443,0.421,3.022,-0.477,-0.188,-0.211,0
4444,1.041,1.968,-0.321,0.196,-0.412,0
4445,0.257,1.15,1.834,-0.751,-0.301,0
4446,0.314,0.497,1.792,0.866,1.159,0
4447,0.107,0.288,0.443,1.758,1.26,0
4448,0.959,0.934,1.852,-0.615,0.965,1
4449,0.225,0.363,0.738,1.63,-0.97,1
4450,0.066,0.295,0.345,-0.621,0,0
4451,0.27,1.134,1.964,-0.518,-0.235,0
4452,0.147,0.625,0.666,0.87,-0.562,1
4453,0.236,0.46,2.043,0.909,0.646,0
4454,0.071,0.312,0.521,0.439,0.422,0
4455,0.218,1.463,1.531,-0.523,0,0
4456,0.52,0.38,0.535,1.64,0.998,1
4457,0.762,3.061,-0.456,-0.209,0.159,0
4458,0.146,0.786,0.39,0.702,0.91,0
4459,0.409,0.648,1.572,2.168,-0.728,1
4460,2.906,0.775,0.272,0.176,0.25,0
4461,0.125,0.311,0.468,0.623,-0.857,0
4462,0.044,0.301,0.313,0.459,-0.43,0
4463,0.448,2.085,-0.403,-0.169,-0.09,0
4464,0.369,1.788,1.134,-0.448,0,0
4465,0.666,0.618,1.84,1.067,0.563,1
4466,0.287,0.99,1.566,0.904,0,1
4467,0.326,0.458,1.856,1.602,1.481,1
4468,0.348,2.567,-0.397,0.297,-0.383,0
4469,0.11,0.544,0.343,0.866,0,1
4470,0.509,0.399,0.665,-0.156,0,0
4471,2.879,0.341,0.274,0.148,-0.076,0
4472,2.724,0.297,0.192,0.222,-0.084,0
4473,1.247,1.233,2.209,-0.468,-0.183,0
4474,0.625,2.48,1.712,0.655,-0.201,1
4475,0.671,2.214,-0.494,-0.219,0,0
4476,0.279,0.985,1.634,0.77,-0.388,0
4477,0.983,1.108,0.327,-0.0819999999999999,0.062,0
4478,0.281,0.867,1.923,-0.525,0,0
4479,0.605,2.452,-0.534,0.304,0,0
4480,3.015,0.337,-0.117,-0.078,-0.052,0
4481,2.056,1.155,0.301,0.227,-0.065,0
4482,1.309,0.768,1.78,1.657,-0.414,1
4483,1.034,1.039,0.257,0.198,-0.09,0
4484,0.228,1.054,0.309,0.479,0.546,0
4485,0.182,1.094,0.858,1.275,-0.485,0
4486,-0.085,0.562,0.929,0.957,-0.724,1
4487,0.511,2.783,-0.523,0.345,-0.156,0
4488,1.997,2.309,-0.407,0.309,0.533,0
4489,1.302,2.389,-0.356,-0.159,0.225,0
4490,0.641,1.983,0.845,-0.238,-0.123,0
4491,0.23,0.398,0.533,1.72,1.699,1
4492,0.131,0.263,0.266,-0.386,0.786,1
4493,0.292,1.029,2.387,-0.663,-0.352,0
4494,2.441,0.306,0.14,0.176,-0.065,0
4495,0.131,0.482,0.482,0.916,0.899,0
4496,1.139,2.421,1.189,0.572,-0.191,1
4497,0.501,0.462,1.551,1.562,1.704,1
4498,0.279,0.67,1.702,1.477,-0.447,0
4499,0.124,0.346,0.598,2.196,-0.645,0
4500,0.4,0.945,2.202,-0.557,-0.306,0
4501,2.534,0.267,0.133,0.16,-0.065,0
4502,1.645,0.996,0.502,-0.137,-0.052,0
4503,0.079,0.372,0.331,0.48,0.598,0
4504,0.367,0.788,0.858,1.386,1.212,1
4505,0.248,0.667,0.729,-0.804,2.286,0
4506,0.517,1.205,2.199,-0.573,-0.233,0
4507,1.37,2.042,-0.356,0.214,0.23,0
4508,1.268,1.104,2.24,-0.564,-0.208,0
4509,1.585,1.259,2.018,-0.585,-0.268,1
4510,0.174,0.719,1.091,1.546,-0.581,1
4511,0.492,1.782,1.24,0.448,0.192,0
4512,0.173,0.63,1.636,0.917,-0.425,1
4513,0.703,0.863,1.595,0.915,1.496,1
4514,0.236,0.373,0.415,1.402,2.043,0
4515,1.12,1.69,1.087,0.569,0.385,0
4516,0.471,2.649,-0.587,1.463,-0.486,0
4517,0.297,0.428,1.688,1.054,1.12,0
4518,0.095,0.413,0.818,1.258,0,0
4519,0.416,1.042,2.32,-0.564,0.337,0
4520,0.598,1.598,2.13,0.708,-0.255,1
4521,0.822,1.508,0.87,1.312,1.497,1
4522,0.77,2.304,1.032,0.764,0.957,1
4523,0.154,0.388,0.555,2.153,-0.829,0
4524,0.086,0.353,0.724,1.399,-0.418,0
4525,0.572,1.309,1.464,1.936,-0.501,1
4526,0.794,1.828,0.782,0.201,0.12,0
4527,-0.102,-0.549,-1.168,-1.359,-0.633,0
4528,0.489,2.944,0.652,0.78,0.756,1
4529,0.47,0.637,1.772,1.189,1.476,1
4530,2.21,1.84,0.387,0.952,-0.245,0
4531,0.236,0.373,0.415,1.402,2.043,0
4532,1.578,2.225,-0.495,0.215,-0.104,0
4533,2.956,0.996,0.73,-0.175,-0.087,0
4534,1.24,2.47,-0.448,0.231,0.158,0
4535,0.302,1.281,1.743,-0.659,-0.302,0
4536,0.62,2.292,-0.532,-0.212,-0.111,0
4537,0.543,0.486,0.788,1.553,-0.668,1
4538,0.364,0.859,2.071,-0.622,-0.32,0
4539,0.58,1.224,1.911,1.786,-0.516,1
4540,0.18,0.511,1.254,1.436,-1.007,0
4541,0.111,0.558,1.359,2.035,-0.662,0
4542,1.031,1.627,-0.29,0.171,-0.099,0
4543,0.225,1.555,1.428,0.732,-0.22,0
4544,0.149,0.867,1.701,2.015,-0.673,0
4545,1.296,2.241,-0.417,0.214,0.141,0
4546,0.278,0.534,0.383,1.363,0.771,1
4547,0.691,2.603,-0.49,-0.351,1.17,0
4548,-0.206,0.938,1.674,-0.78,0.96,1
4549,2.318,0.281,1.688,-0.397,0.269,0
4550,1.396,1.668,1.742,-0.369,-0.138,1
4551,0.148,0.495,1.125,0.907,0.82,0
4552,0.568,2.557,0.811,1.003,-0.411,1
4553,0.637,2.446,1.17,-0.338,0,0
4554,0.357,1.663,0.541,-0.196,-0.119,0
4555,0.216,1.604,2.018,0.773,0.715,0
4556,1.722,0.517,2.305,-0.586,-0.218,0
4557,0.134,0.462,0.877,1.248,1.302,1
4558,1.706,1.949,-0.259,-0.09,-0.075,0
4559,2.94,0.495,0.892,0.337,-0.161,0
4560,0.779,1.671,1.253,0.648,0.587,1
4561,0.191,0.787,1.295,1.728,-0.619,1
4562,1.362,1.413,0.587,1.699,-0.434,0
4563,2.702,-0.236,0.189,0.119,-0.143,0
4564,2.239,0.958,-0.147,0.125,0.093,0
4565,2.606,1.238,0.373,0.869,-0.21,0
4566,1.079,2.734,0.668,0.416,0.213,1
4567,0.46,3.218,1.191,0.71,-0.206,1
4568,0.35,1.186,2.138,-0.584,-0.272,0
4569,0.816,2.242,-0.331,-0.17,-0.12,0
